impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,598.51232091,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,11,Derechos de Inscripción Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,8.7295,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,1949.26093814,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,6,Multas Varias Ley 26.522,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.13761614,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,3.19509887,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,4.29488,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,200,Registro Nacional de las Personas (RENAPER),200,Registro Nacional de las Personas (RENAPER),12,Ingresos no impositivos,1,Tasas,9,Otras,9,Expedición Pasaportes - Decreto 261/2011,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,560.096369,569.18158293,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,200,Registro Nacional de las Personas (RENAPER),200,Registro Nacional de las Personas (RENAPER),12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,350.711991,200.42014943,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,200,Registro Nacional de las Personas (RENAPER),200,Registro Nacional de las Personas (RENAPER),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,788.57535,80.82184762,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,201,Dirección Nacional de Migraciones,12,Ingresos no impositivos,1,Tasas,9,Otras,10,Tasas por Servicios de Control Migratorio,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,2218.620645,1194.79250748,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,201,Dirección Nacional de Migraciones,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,269.63006,132.2919442,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,201,Dirección Nacional de Migraciones,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,-13.363155,19.49921869,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,450,Instituto Geográfico Nacional,450,Instituto Geográfico Nacional,12,Ingresos no impositivos,2,Derechos,2,Derechos de autor y uso de activos intangibles,0,Derechos de autor y uso de activos intangibles,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,0.25585,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,450,Instituto Geográfico Nacional,450,Instituto Geográfico Nacional,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.03536,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,450,Instituto Geográfico Nacional,450,Instituto Geográfico Nacional,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.8565,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,450,Instituto Geográfico Nacional,450,Instituto Geográfico Nacional,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,1.47105,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,450,Instituto Geográfico Nacional,450,Instituto Geográfico Nacional,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,0.1301,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,45,Ministerio de Defensa,0,Ministerio de Defensa,452,Servicio Meteorológico Nacional,452,Servicio Meteorológico Nacional,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,133.147597,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,105,Comisión Nacional de Energía Atómica,105,Comisión Nacional de Energía Atómica,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,105,Comisión Nacional de Energía Atómica,105,Comisión Nacional de Energía Atómica,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,29,Varios,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,3.41913875,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,105,Comisión Nacional de Energía Atómica,105,Comisión Nacional de Energía Atómica,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,105,Comisión Nacional de Energía Atómica,105,Comisión Nacional de Energía Atómica,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,2.21995644,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,602,Comisión Nacional de Valores,602,Comisión Nacional de Valores,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,180.48195467,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,603,Superintendencia de Seguros de la Nación,603,Superintendencia de Seguros de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,46.11855535,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,603,Superintendencia de Seguros de la Nación,603,Superintendencia de Seguros de la Nación,12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,29,Otros,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,31.10135063,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,603,Superintendencia de Seguros de la Nación,603,Superintendencia de Seguros de la Nación,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,1.65837919,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,603,Superintendencia de Seguros de la Nación,603,Superintendencia de Seguros de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.0033,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,606,Instituto Nacional de Tecnología Agropecuaria,606,Instituto Nacional de Tecnología Agropecuaria,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,1,Derechos de importación,3,INTA - Afectación s/Ley Nº 25.641,1.2,Recursos Propios,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,6903.84396352,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,606,Instituto Nacional de Tecnología Agropecuaria,606,Instituto Nacional de Tecnología Agropecuaria,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,3,Tasa de estadística,2,INTA-1% de las Importaciones Sujetas a Estadística,1.2,Recursos Propios,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,4457.550062,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,606,Instituto Nacional de Tecnología Agropecuaria,606,Instituto Nacional de Tecnología Agropecuaria,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,20.03941595,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,608,Instituto Nacional de Tecnología Industrial,608,Instituto Nacional de Tecnología Industrial,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,1,Derechos de importación,5,Afectación sobre Importaciones CIF,1.2,Recursos Propios,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,727.52519008,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,609,Instituto Nacional de Vitivinicultura,609,Instituto Nacional de Vitivinicultura,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,2.29604749,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,609,Instituto Nacional de Vitivinicultura,609,Instituto Nacional de Vitivinicultura,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,2.27782598,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,609,Instituto Nacional de Vitivinicultura,609,Instituto Nacional de Vitivinicultura,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,144.08841035,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,614,Instituto Nacional de Semillas,614,Instituto Nacional de Semillas,12,Ingresos no impositivos,1,Tasas,9,Otras,30,Programa de Promoción del Comercio y Producción de Semillas,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,25.10166586,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,614,Instituto Nacional de Semillas,614,Instituto Nacional de Semillas,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,5.82501332,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,614,Instituto Nacional de Semillas,614,Instituto Nacional de Semillas,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,30,Programa de Promoción del Comercio y Producción de Semillas,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,488.62971883,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,622,Instituto Nacional de la Propiedad Industrial,622,Instituto Nacional de la Propiedad Industrial,12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,29,Otros,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,261.03181446,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,1,Derechos de importación,4,SENASA - Afectación 1% sobre Importaciones CIF,1.2,Recursos Propios,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,2235.95492154,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,12,Ingresos no impositivos,1,Tasas,3,Inspección sanitaria,0,Inspección sanitaria,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,1938.13668074,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,11.69209173,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.72064672,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,623,Servicio Nacional de Sanidad y Calidad Agroalimentaria,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,985.7333163,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,624,Servicio Geológico Minero Argentino,624,Servicio Geológico Minero Argentino,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,0.75807987,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,651,Ente Nacional Regulador del Gas,651,Ente Nacional Regulador del Gas,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,9.87886405,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,651,Ente Nacional Regulador del Gas,651,Ente Nacional Regulador del Gas,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,79.96525,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,652,Ente Nacional Regulador de la Electricidad,652,Ente Nacional Regulador de la Electricidad,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,22.73326024,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,670,Unidad de Informacion Financiera,670,Unidad de Información Financiera,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,4.72326784,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,670,Unidad de Informacion Financiera,670,Unidad de Información Financiera,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,76.04405,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,203,Agencia Nacional de Seguridad Vial,203,Agencia Nacional de Seguridad Vial,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,3079.91108429,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,203,Agencia Nacional de Seguridad Vial,203,Agencia Nacional de Seguridad Vial,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.007259,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,661,Comisión Nacional de Regulación de Transporte,661,Comisión Nacional de Regulación del Transporte,12,Ingresos no impositivos,1,Tasas,2,Fiscalización del transporte,29,Otras,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,105.68699161,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,661,Comisión Nacional de Regulación de Transporte,661,Comisión Nacional de Regulación del Transporte,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,173.68804169,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,24.6835251,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,1,Tasas,9,Otras,53,Ley No 13041 - Explotación de Aeropuertos y Aeródromos,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,417.27141367,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,5,Alquileres,9,Otros alquileres,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.05848,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.30375,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,17,Transferencias corrientes,4,Transferencias corrientes de instituciones públicas no financieras,9,Transferencias corrientes de fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,11,Fondo de Infraestructura de Seguridad Aeroportuaria,1.4,Transferencias Internas,11722300,De los fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,0,GENERICO,0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,22,Transferencias de capital,4,Transferencias de capital de instituciones públicas no financieras,9,Transferencias de capital de fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,11,Fondo de Infraestructura de Seguridad Aeroportuaria,1.4,Transferencias Internas,12222300,De los fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,0,GENERICO,0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,671,Junta de Seguridad en el Transporte,671,Junta de Seguridad en el Transporte,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.2175,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,2,Derechos,4,Peajes,0,Peajes,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,2.16174,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,37.45088712,2024-07-01 00:00:00
